accuracy,loss,val_accuracy,val_loss
0.8083800077438354,0.44522541761398315,0.8441558480262756,0.39987504482269287
0.845223069190979,0.38515135645866394,0.7460317611694336,0.5333341360092163
0.8475708961486816,0.37656882405281067,0.8672438859939575,0.3448079824447632
0.8627415299415588,0.3531288802623749,0.9033188819885254,0.2935081124305725
0.8576846718788147,0.3569459915161133,0.841269850730896,0.4078116714954376
0.8053097128868103,0.44876354932785034,0.8369408249855042,0.433769553899765
0.8556980490684509,0.3642190396785736,0.826839804649353,0.3762158453464508
0.8482933044433594,0.3762349486351013,0.7821067571640015,0.5590608716011047
0.8620191216468811,0.3598499298095703,0.8585858345031738,0.3694145381450653
0.8685208559036255,0.3391476571559906,0.822510838508606,0.40593668818473816
0.8679790496826172,0.33241569995880127,0.9076479077339172,0.2786625623703003
0.8092830181121826,0.4272228479385376,0.8470418453216553,0.3570464253425598
0.8614773154258728,0.3765718638896942,0.8845598697662354,0.32152169942855835
0.8612967133522034,0.36144202947616577,0.887445867061615,0.33580365777015686
0.8717716932296753,0.33984702825546265,0.8845598697662354,0.31594860553741455
0.8334838151931763,0.38705974817276,0.8903318643569946,0.30311891436576843
0.8789958357810974,0.32206133008003235,0.8109667897224426,0.39717650413513184
0.8773704171180725,0.31627991795539856,0.9047619104385376,0.27636855840682983
0.8865811824798584,0.29945486783981323,0.893217921257019,0.27684876322746277
0.9004876017570496,0.26683905720710754,0.8816738724708557,0.28790733218193054
0.9066281318664551,0.2620067298412323,0.8989899158477783,0.27079063653945923
0.8916381001472473,0.2867017686367035,0.906204879283905,0.26519542932510376
0.899403989315033,0.27671462297439575,0.9119769334793091,0.2485094666481018
0.9066281318664551,0.2579708397388458,0.9119769334793091,0.24377796053886414
0.8974173665046692,0.27696433663368225,0.9191918969154358,0.23268921673297882
0.9064475297927856,0.2618575096130371,0.9076479077339172,0.2540756165981293
0.8979591727256775,0.2740556001663208,0.9033188819885254,0.2738642692565918
0.8968755602836609,0.2774128317832947,0.8744588494300842,0.3048245906829834
0.8932635188102722,0.28194791078567505,0.901875913143158,0.2629668116569519
0.9004876017570496,0.27173054218292236,0.9264069199562073,0.22914956510066986
0.8975979685783386,0.28035473823547363,0.9105339050292969,0.23072390258312225
0.9131298661231995,0.2476320117712021,0.9105339050292969,0.2328248769044876
0.915838897228241,0.23590150475502014,0.9191918969154358,0.21642431616783142
0.9145746827125549,0.24088938534259796,0.9004328846931458,0.2670602798461914
0.9131298661231995,0.2443215399980545,0.9278499484062195,0.20323242247104645
0.9152970910072327,0.23700524866580963,0.9292929172515869,0.21137189865112305
0.9196315407752991,0.22395189106464386,0.9191918969154358,0.2264111042022705
0.9086147546768188,0.25202688574790955,0.9047619104385376,0.2499389499425888
0.91294926404953,0.24109378457069397,0.9148629307746887,0.2153950333595276
0.917103111743927,0.2352440059185028,0.9191918969154358,0.21796782314777374
0.9203540086746216,0.22521816194057465,0.920634925365448,0.21353328227996826
0.9290229082107544,0.21022585034370422,0.9235209226608276,0.20830515027046204
0.9264944791793823,0.20715677738189697,0.939393937587738,0.1983802169561386
0.9192703366279602,0.22730448842048645,0.9047619104385376,0.22033414244651794
0.9210764169692993,0.21988573670387268,0.9163058996200562,0.22185347974300385
0.9228824377059937,0.22280466556549072,0.9278499484062195,0.20638585090637207
0.9216182231903076,0.22593463957309723,0.9278499484062195,0.2117534875869751
0.9273974895477295,0.21664564311504364,0.9278499484062195,0.19547560811042786
0.9264944791793823,0.2115432620048523,0.920634925365448,0.20272547006607056
0.9127686619758606,0.23553653061389923,0.9235209226608276,0.21600398421287537
0.9292035102844238,0.20890524983406067,0.9033188819885254,0.24992364645004272
0.9201734066009521,0.22002334892749786,0.9249639511108398,0.2142845094203949
0.9239660501480103,0.21698133647441864,0.9235209226608276,0.19719773530960083
0.9142134785652161,0.24156993627548218,0.9177489280700684,0.2222546488046646
0.9176449179649353,0.23433156311511993,0.9264069199562073,0.22043676674365997
0.9107820391654968,0.24438071250915527,0.9292929172515869,0.2062399685382843
0.923424243927002,0.2116757035255432,0.9292929172515869,0.19385750591754913
0.9346216320991516,0.19899658858776093,0.9350649118423462,0.19279149174690247
0.924688458442688,0.2061796933412552,0.9191918969154358,0.20652250945568085
0.9301065802574158,0.200464129447937,0.9336219429969788,0.21319450438022614
0.9320932030677795,0.19207274913787842,0.9076479077339172,0.24446147680282593
