epoch,accuracy,loss,val_accuracy,val_loss
0,0.8273433446884155,0.4058389365673065,0.8513708710670471,0.40534302592277527
1,0.8439587950706482,0.39358723163604736,0.841269850730896,0.42534109950065613
2,0.8027812838554382,0.4510408639907837,0.7720057964324951,0.5312483310699463
3,0.812353253364563,0.4081709682941437,0.8369408249855042,0.4233178198337555
4,0.8603937029838562,0.34646841883659363,0.8614718317985535,0.360062837600708
5,0.8750225901603699,0.3274277448654175,0.8773449063301086,0.32296645641326904
6,0.8690626621246338,0.33483949303627014,0.8975468873977661,0.2955285310745239
7,0.8750225901603699,0.3198254704475403,0.8917748928070068,0.30596640706062317
8,0.8815242648124695,0.31273940205574036,0.8571428656578064,0.36296534538269043
9,0.8379989266395569,0.38533493876457214,0.8311688303947449,0.4013879597187042
10,0.8360123038291931,0.3792369067668915,0.7041847109794617,0.6766531467437744
11,0.8201192021369934,0.42036545276641846,0.8744588494300842,0.33350470662117004
12,0.8089218139648438,0.42844805121421814,0.8701298832893372,0.35199108719825745
13,0.8455842733383179,0.3817594051361084,0.7705627679824829,0.4937903583049774
14,0.7722593545913696,0.4922359585762024,0.7301587462425232,0.5431487560272217
15,0.8502799272537231,0.3697394132614136,0.8730158805847168,0.3283136487007141
16,0.8649088144302368,0.35115888714790344,0.8629148602485657,0.32963234186172485
17,0.8732165694236755,0.33213549852371216,0.8759018778800964,0.3188748359680176
18,0.8885678052902222,0.30734333395957947,0.9134199023246765,0.2592023015022278
19,0.9013906717300415,0.2718067169189453,0.9105339050292969,0.2569807171821594
20,0.8887484073638916,0.29292523860931396,0.8658008575439453,0.3732609450817108
21,0.8948889374732971,0.2867564857006073,0.8946608901023865,0.27804145216941833
22,0.904099702835083,0.2703005373477936,0.9033188819885254,0.2363293319940567
23,0.9084341526031494,0.2535785436630249,0.8672438859939575,0.3006305992603302
24,0.8867617845535278,0.29512539505958557,0.9033188819885254,0.28666913509368896
25,0.9026548862457275,0.2636127173900604,0.8816738724708557,0.30850857496261597
26,0.8656312227249146,0.33266448974609375,0.789321780204773,0.39478781819343567
27,0.8970561623573303,0.27527254819869995,0.9076479077339172,0.2621273994445801
28,0.9125880599021912,0.2518197000026703,0.9134199023246765,0.24202491343021393
29,0.8753837943077087,0.3191470503807068,0.9033188819885254,0.2695654332637787
30,0.9066281318664551,0.26298999786376953,0.8845598697662354,0.2902904450893402
31,0.9075311422348022,0.25762972235679626,0.9047619104385376,0.26076480746269226
32,0.91294926404953,0.25069501996040344,0.8860028982162476,0.2811233103275299
33,0.905363917350769,0.2629968523979187,0.9235209226608276,0.2314133197069168
34,0.9156582951545715,0.24245105683803558,0.920634925365448,0.2258046269416809
35,0.91294926404953,0.24644175171852112,0.906204879283905,0.26390355825424194
36,0.9051833152770996,0.257272869348526,0.9076479077339172,0.23798847198486328
37,0.8990427851676941,0.27049899101257324,0.9163058996200562,0.24382981657981873
38,0.909517765045166,0.2608349025249481,0.9076479077339172,0.23998650908470154
39,0.917103111743927,0.24160292744636536,0.9105339050292969,0.2266148179769516
40,0.9156582951545715,0.23987621068954468,0.9163058996200562,0.22273993492126465
41,0.9169225096702576,0.23868782818317413,0.9220778942108154,0.22978150844573975
42,0.9118656516075134,0.24564741551876068,0.9191918969154358,0.22855986654758453
43,0.9133104681968689,0.2482997477054596,0.9249639511108398,0.2277591973543167
44,0.9210764169692993,0.23550540208816528,0.9105339050292969,0.22952787578105927
45,0.9212570190429688,0.23513734340667725,0.9177489280700684,0.22226038575172424
46,0.9185479283332825,0.23579253256320953,0.9220778942108154,0.2239094376564026
47,0.9162001013755798,0.2348005771636963,0.9264069199562073,0.22253574430942535
48,0.920534610748291,0.23729249835014343,0.9220778942108154,0.22471271455287933
49,0.9187285304069519,0.2346578985452652,0.9177489280700684,0.21588623523712158
50,0.920534610748291,0.22593098878860474,0.9292929172515869,0.2018904685974121
51,0.9118656516075134,0.24702203273773193,0.9307359457015991,0.20028939843177795
52,0.9221600294113159,0.22880683839321136,0.9076479077339172,0.2508165240287781
53,0.9102401733398438,0.25406596064567566,0.9191918969154358,0.23549434542655945
54,0.9134910702705383,0.23699240386486053,0.9105339050292969,0.22772172093391418
55,0.9165613055229187,0.24140483140945435,0.9148629307746887,0.2236698418855667
56,0.900668203830719,0.26784029603004456,0.906204879283905,0.2321496158838272
57,0.9151164889335632,0.2492641806602478,0.9278499484062195,0.21764901280403137
58,0.9190897345542908,0.22416794300079346,0.9148629307746887,0.23525144159793854
59,0.9187285304069519,0.2386617213487625,0.9292929172515869,0.2067069560289383
60,0.9223406314849854,0.23128966987133026,0.9264069199562073,0.22096939384937286
61,0.9264944791793823,0.21939700841903687,0.9350649118423462,0.19817502796649933
62,0.9241466522216797,0.21891523897647858,0.9307359457015991,0.2005540132522583
63,0.9264944791793823,0.21410879492759705,0.920634925365448,0.21427959203720093
64,0.9270362854003906,0.21280698478221893,0.9307359457015991,0.20044875144958496
65,0.9272168874740601,0.21545621752738953,0.920634925365448,0.19742871820926666
66,0.9185479283332825,0.22094157338142395,0.9105339050292969,0.2059474140405655
67,0.9263138771057129,0.22672970592975616,0.9220778942108154,0.2239910513162613
68,0.9236048460006714,0.2232278436422348,0.8946608901023865,0.24511800706386566
69,0.9219794273376465,0.21925842761993408,0.9076479077339172,0.2379215806722641
70,0.9024742841720581,0.26470446586608887,0.893217921257019,0.24250324070453644
71,0.9122268557548523,0.2417304515838623,0.9163058996200562,0.22351230680942535
72,0.9075311422348022,0.25007882714271545,0.9119769334793091,0.25937050580978394
73,0.9187285304069519,0.22521153092384338,0.906204879283905,0.24369442462921143
74,0.9203540086746216,0.22088837623596191,0.9119769334793091,0.2329551875591278
75,0.9230630397796631,0.2194516509771347,0.9249639511108398,0.20121802389621735
76,0.9180061221122742,0.23579786717891693,0.9177489280700684,0.2263721078634262
77,0.9210764169692993,0.22795315086841583,0.9220778942108154,0.21000517904758453
78,0.9208958148956299,0.22679844498634338,0.9033188819885254,0.2199014276266098
79,0.9199928045272827,0.22367744147777557,0.9220778942108154,0.19663189351558685
80,0.9243272542953491,0.21932761371135712,0.9177489280700684,0.21703271567821503
81,0.9210764169692993,0.21936650574207306,0.9163058996200562,0.1986665427684784
82,0.9279392957687378,0.21013201773166656,0.920634925365448,0.19929742813110352
83,0.9292035102844238,0.21020200848579407,0.9177489280700684,0.23110726475715637
84,0.9219794273376465,0.21702156960964203,0.9148629307746887,0.24089816212654114
85,0.9223406314849854,0.2175428718328476,0.9235209226608276,0.1834636926651001
86,0.925952672958374,0.20847557485103607,0.9249639511108398,0.19713501632213593
87,0.925952672958374,0.21250973641872406,0.9090909361839294,0.26051342487335205
88,0.9228824377059937,0.21551010012626648,0.9191918969154358,0.2083246111869812
89,0.9120462536811829,0.2363203465938568,0.9076479077339172,0.22718164324760437
90,0.9203540086746216,0.21611738204956055,0.9278499484062195,0.18997888267040253
91,0.9243272542953491,0.20521517097949982,0.9278499484062195,0.20602115988731384
92,0.9227018356323242,0.21940650045871735,0.9278499484062195,0.1962716430425644
93,0.9208958148956299,0.21641434729099274,0.9278499484062195,0.20896878838539124
94,0.9152970910072327,0.23003487288951874,0.9191918969154358,0.2112736850976944
95,0.9131298661231995,0.22871407866477966,0.9191918969154358,0.2105957269668579
96,0.9236048460006714,0.21371403336524963,0.906204879283905,0.25786927342414856
97,0.9272168874740601,0.2073337733745575,0.9264069199562073,0.19558292627334595
98,0.9344410300254822,0.18724672496318817,0.9321789145469666,0.19110286235809326
99,0.934802234172821,0.18484650552272797,0.9365079402923584,0.1703588217496872
100,0.9270362854003906,0.20333783328533173,0.9278499484062195,0.20418494939804077
101,0.9281198978424072,0.2007092982530594,0.9307359457015991,0.17995253205299377
102,0.9264944791793823,0.20792904496192932,0.9090909361839294,0.218642458319664
103,0.9299259781837463,0.19964639842510223,0.9177489280700684,0.20500239729881287
104,0.9299259781837463,0.19694410264492035,0.906204879283905,0.22765615582466125
105,0.933538019657135,0.18648569285869598,0.9307359457015991,0.1745593547821045
106,0.9286617040634155,0.20413126051425934,0.9235209226608276,0.19526302814483643
107,0.9317319989204407,0.20069614052772522,0.9365079402923584,0.18258652091026306
108,0.9337186217308044,0.18946725130081177,0.9365079402923584,0.1743808388710022
109,0.9295647740364075,0.205996572971344,0.9220778942108154,0.19646625220775604
110,0.9299259781837463,0.19658362865447998,0.9220778942108154,0.20683984458446503
111,0.9264944791793823,0.20729540288448334,0.9321789145469666,0.18524260818958282
112,0.9275780916213989,0.19761791825294495,0.9220778942108154,0.19826121628284454
113,0.9338992238044739,0.18798291683197021,0.9278499484062195,0.19038668274879456
114,0.9349828362464905,0.1891595721244812,0.9264069199562073,0.19144262373447418
115,0.9367888569831848,0.1787894070148468,0.9292929172515869,0.19828470051288605
116,0.9400397539138794,0.18308520317077637,0.9307359457015991,0.1719234138727188
117,0.9358858466148376,0.18849702179431915,0.9307359457015991,0.1703203320503235
118,0.9346216320991516,0.18791642785072327,0.9292929172515869,0.19881749153137207
119,0.9340798258781433,0.1798371821641922,0.9220778942108154,0.18146036565303802
120,0.9340798258781433,0.18042415380477905,0.9235209226608276,0.19301986694335938
121,0.9207152128219604,0.2078506499528885,0.9278499484062195,0.22305874526500702
122,0.9201734066009521,0.2322956621646881,0.9350649118423462,0.20069538056850433
123,0.9232436418533325,0.2197416126728058,0.9134199023246765,0.2125866562128067
124,0.9176449179649353,0.2296338528394699,0.9047619104385376,0.23123718798160553
125,0.9212570190429688,0.21976986527442932,0.9177489280700684,0.23210108280181885
126,0.9241466522216797,0.21459414064884186,0.9249639511108398,0.20782585442066193
127,0.933538019657135,0.1944393515586853,0.9437229633331299,0.1809501349925995
128,0.9342604279518127,0.18733103573322296,0.9278499484062195,0.2085827738046646
129,0.9394979476928711,0.17841780185699463,0.9365079402923584,0.1702757328748703
130,0.9301065802574158,0.19256244599819183,0.9220778942108154,0.2023254930973053
131,0.921798825263977,0.21221935749053955,0.9134199023246765,0.22040748596191406
132,0.9284811019897461,0.20818445086479187,0.9422799348831177,0.17705202102661133
133,0.9283004999160767,0.19922174513339996,0.9307359457015991,0.17817983031272888
134,0.933538019657135,0.1906260997056961,0.9249639511108398,0.19223779439926147
135,0.933538019657135,0.1978445202112198,0.9307359457015991,0.1856876015663147
136,0.9333574175834656,0.18788087368011475,0.9278499484062195,0.18534527719020844
137,0.9284811019897461,0.19176603853702545,0.9278499484062195,0.20622862875461578
138,0.9306483864784241,0.1952035278081894,0.9365079402923584,0.17628826200962067
139,0.9338992238044739,0.180280864238739,0.9292929172515869,0.17049068212509155
140,0.9277586936950684,0.1988915652036667,0.9292929172515869,0.2041858732700348
141,0.9306483864784241,0.1955985128879547,0.920634925365448,0.2170577496290207
142,0.9362470507621765,0.1771492063999176,0.9350649118423462,0.17513792216777802
143,0.9369694590568542,0.1810937523841858,0.9379509091377258,0.17562109231948853
144,0.9400397539138794,0.17882384359836578,0.9379509091377258,0.1789940744638443
145,0.9358858466148376,0.1895422637462616,0.9437229633331299,0.17229723930358887
146,0.9338992238044739,0.1880611628293991,0.9220778942108154,0.1949595808982849
147,0.9355246424674988,0.18541927635669708,0.9408369660377502,0.1622525304555893
148,0.9366082549095154,0.1850046068429947,0.9336219429969788,0.18947818875312805
149,0.9358858466148376,0.18463173508644104,0.9379509091377258,0.18724395334720612
150,0.9306483864784241,0.19539473950862885,0.9191918969154358,0.20721957087516785
151,0.9254108667373657,0.2029072642326355,0.9047619104385376,0.26811468601226807
152,0.9254108667373657,0.2067173570394516,0.9264069199562073,0.19414424896240234
153,0.923424243927002,0.20190787315368652,0.9307359457015991,0.19045858085155487
154,0.9286617040634155,0.2002405971288681,0.920634925365448,0.19306451082229614
155,0.925952672958374,0.19769072532653809,0.920634925365448,0.20656250417232513
156,0.9201734066009521,0.20828334987163544,0.9177489280700684,0.20095664262771606
157,0.9304677844047546,0.186215341091156,0.9249639511108398,0.198414608836174
158,0.9308289885520935,0.19807817041873932,0.9350649118423462,0.17112939059734344
159,0.9333574175834656,0.18092651665210724,0.9119769334793091,0.21991975605487823
160,0.9221600294113159,0.20888203382492065,0.906204879283905,0.21440935134887695
161,0.9385948777198792,0.17991313338279724,0.9307359457015991,0.18235468864440918
162,0.936427652835846,0.17865774035453796,0.9350649118423462,0.16849778592586517
163,0.9394979476928711,0.17186887562274933,0.9365079402923584,0.15924012660980225
164,0.9378724694252014,0.17569592595100403,0.9321789145469666,0.19538679718971252
165,0.9358858466148376,0.17670370638370514,0.9350649118423462,0.15915367007255554
166,0.9382336735725403,0.17277178168296814,0.9365079402923584,0.1638786345720291
167,0.941123366355896,0.1617097705602646,0.9350649118423462,0.17671479284763336
168,0.9407621622085571,0.1758878380060196,0.9264069199562073,0.18150551617145538
169,0.936427652835846,0.16767007112503052,0.9278499484062195,0.16808532178401947
170,0.9358858466148376,0.17416298389434814,0.9307359457015991,0.175375834107399
171,0.9416651725769043,0.1719895303249359,0.9379509091377258,0.1639689952135086
172,0.9413039684295654,0.16729721426963806,0.9350649118423462,0.18576380610466003
173,0.9369694590568542,0.17422260344028473,0.9379509091377258,0.1556847244501114
174,0.9405815601348877,0.16656680405139923,0.9350649118423462,0.1559237688779831
175,0.932273805141449,0.1838291883468628,0.9278499484062195,0.1894180327653885
176,0.9338992238044739,0.17605233192443848,0.9350649118423462,0.1645282506942749
177,0.9358858466148376,0.17474718391895294,0.9220778942108154,0.21703501045703888
178,0.9360664486885071,0.18877583742141724,0.9408369660377502,0.1777493953704834
179,0.9313707947731018,0.19315169751644135,0.9292929172515869,0.19220395386219025
180,0.9375112652778625,0.18022595345973969,0.9365079402923584,0.1725907027721405
181,0.9391367435455322,0.17420832812786102,0.9379509091377258,0.17505709826946259
182,0.9355246424674988,0.17368841171264648,0.9307359457015991,0.18112331628799438
183,0.934802234172821,0.1840578317642212,0.9249639511108398,0.19001558423042297
184,0.9389561414718628,0.17237427830696106,0.9278499484062195,0.18192648887634277
185,0.9416651725769043,0.16572178900241852,0.939393937587738,0.1752406656742096
186,0.9422069787979126,0.1629595309495926,0.9509379267692566,0.1649317592382431
187,0.9436517953872681,0.16570469737052917,0.9365079402923584,0.17039719223976135
188,0.9429293870925903,0.16247127950191498,0.9191918969154358,0.21574527025222778
189,0.9407621622085571,0.169551283121109,0.9422799348831177,0.17277751863002777
190,0.9387755393981934,0.17290054261684418,0.9365079402923584,0.17725925147533417
191,0.9369694590568542,0.17335054278373718,0.9379509091377258,0.16704736649990082
192,0.93985915184021,0.16666331887245178,0.9379509091377258,0.17620179057121277
193,0.9393173456192017,0.1663035899400711,0.9307359457015991,0.18723084032535553
194,0.9429293870925903,0.16037265956401825,0.9437229633331299,0.1468331217765808
195,0.93985915184021,0.16554369032382965,0.9163058996200562,0.20925268530845642
196,0.9422069787979126,0.1599140465259552,0.9437229633331299,0.17584998905658722
197,0.9501535296440125,0.14692890644073486,0.9509379267692566,0.14841049909591675
198,0.9479862451553345,0.15098936855793,0.9321789145469666,0.18533071875572205
199,0.9472638368606567,0.1520446091890335,0.9408369660377502,0.15533491969108582
200,0.9407621622085571,0.16200612485408783,0.9235209226608276,0.2023124247789383
201,0.9394979476928711,0.171245276927948,0.9278499484062195,0.19776113331317902
202,0.9313707947731018,0.17724519968032837,0.9076479077339172,0.24657844007015228
203,0.9286617040634155,0.1857381910085678,0.8542568683624268,0.2988133728504181
204,0.9324544072151184,0.17801131308078766,0.9191918969154358,0.2013779878616333
205,0.937691867351532,0.18285787105560303,0.9336219429969788,0.19120456278324127
206,0.9416651725769043,0.17207211256027222,0.9264069199562073,0.19054152071475983
207,0.9375112652778625,0.17557571828365326,0.9321789145469666,0.18965397775173187
208,0.9425681829452515,0.16689318418502808,0.9365079402923584,0.18285760283470154
209,0.9443742036819458,0.15416450798511505,0.9365079402923584,0.1949339210987091
210,0.9441936016082764,0.1610054075717926,0.9307359457015991,0.2050149142742157
211,0.9371500611305237,0.18155059218406677,0.9235209226608276,0.20048223435878754
212,0.9375112652778625,0.17741261422634125,0.9321789145469666,0.20011216402053833
213,0.9367888569831848,0.17598381638526917,0.9235209226608276,0.2011084407567978
214,0.9391367435455322,0.17377106845378876,0.9379509091377258,0.17610828578472137
215,0.9393173456192017,0.1703275889158249,0.9350649118423462,0.19777058064937592
216,0.941123366355896,0.16242575645446777,0.9336219429969788,0.1676042228937149
217,0.9458190202713013,0.15196435153484344,0.939393937587738,0.1781710833311081
218,0.9458190202713013,0.1593887060880661,0.9292929172515869,0.17997220158576965
219,0.9355246424674988,0.17231227457523346,0.9422799348831177,0.19265171885490417
220,0.9409427642822266,0.17088477313518524,0.9365079402923584,0.1952589899301529
221,0.945277214050293,0.1573355346918106,0.9249639511108398,0.19283300638198853
222,0.9418457746505737,0.15909554064273834,0.939393937587738,0.1575763076543808
223,0.9382336735725403,0.16772960126399994,0.9321789145469666,0.1722688376903534
224,0.9418457746505737,0.15502409636974335,0.9307359457015991,0.164409339427948
225,0.9438323974609375,0.15275898575782776,0.9307359457015991,0.19073136150836945
226,0.9367888569831848,0.16530677676200867,0.9235209226608276,0.20223726332187653
227,0.9394979476928711,0.16493594646453857,0.9163058996200562,0.22482387721538544
228,0.9362470507621765,0.17397110164165497,0.9235209226608276,0.1792972832918167
229,0.9396785497665405,0.16360141336917877,0.9307359457015991,0.19856391847133636
230,0.9380530714988708,0.17899414896965027,0.9148629307746887,0.2131699025630951
231,0.9378724694252014,0.16852180659770966,0.9422799348831177,0.1588083952665329
232,0.9438323974609375,0.16196675598621368,0.9437229633331299,0.16285790503025055
233,0.9313707947731018,0.18377652764320374,0.9379509091377258,0.1668788194656372
234,0.9400397539138794,0.16425231099128723,0.9379509091377258,0.18531805276870728
235,0.9290229082107544,0.1871044635772705,0.9336219429969788,0.1844322830438614
236,0.9227018356323242,0.20140410959720612,0.9220778942108154,0.20363305509090424
237,0.937691867351532,0.17129890620708466,0.920634925365448,0.18946261703968048
238,0.9429293870925903,0.16578875482082367,0.9408369660377502,0.1771780550479889
239,0.9467220306396484,0.15121681988239288,0.9365079402923584,0.17681558430194855
240,0.9400397539138794,0.16486375033855438,0.9336219429969788,0.17057278752326965
241,0.9416651725769043,0.1600957065820694,0.920634925365448,0.17850731313228607
242,0.9481669068336487,0.1465187519788742,0.9365079402923584,0.17004482448101044
243,0.9414845705032349,0.1598360538482666,0.9249639511108398,0.19578903913497925
244,0.942387580871582,0.16594652831554413,0.9278499484062195,0.19616588950157166
245,0.9481669068336487,0.1529962718486786,0.9321789145469666,0.17382614314556122
246,0.9472638368606567,0.15106214582920074,0.9321789145469666,0.17537985742092133
247,0.9436517953872681,0.15590862929821014,0.9365079402923584,0.17055992782115936
