accuracy,loss,val_accuracy,val_loss
0.8217446208000183,0.4195568263530731,0.8354978561401367,0.3677748739719391
0.8463066816329956,0.37827885150909424,0.8484848737716675,0.35028374195098877
0.871229887008667,0.33788472414016724,0.8672438859939575,0.31154152750968933
0.8307747840881348,0.3881746530532837,0.8427128195762634,0.37376752495765686
0.8638252019882202,0.3391766846179962,0.8961039185523987,0.30257275700569153
0.8705074787139893,0.3304486870765686,0.893217921257019,0.30647480487823486
0.8555174469947815,0.36111530661582947,0.868686854839325,0.35716381669044495
0.8080188035964966,0.43186327815055847,0.8989899158477783,0.29037368297576904
0.8719522953033447,0.33550938963890076,0.8831169009208679,0.2954150438308716
0.8831497430801392,0.32111531496047974,0.9105339050292969,0.2585740387439728
0.9010294675827026,0.2804493308067322,0.9033188819885254,0.27302148938179016
0.8961531519889832,0.2873603105545044,0.8989899158477783,0.3075782060623169
0.8977785706520081,0.2886854410171509,0.8975468873977661,0.2671055793762207
0.8961531519889832,0.28299209475517273,0.9163058996200562,0.23856832087039948
0.8874841928482056,0.3018636703491211,0.9033188819885254,0.26230624318122864
0.8929023146629333,0.2901225984096527,0.9148629307746887,0.24701623618602753
0.8777316212654114,0.31764698028564453,0.9119769334793091,0.2628965973854065
0.8347480297088623,0.3896673023700714,0.7878788113594055,0.4106522500514984
0.8600324988365173,0.3463704586029053,0.8961039185523987,0.2982235252857208
0.8674372434616089,0.34060752391815186,0.868686854839325,0.3341451585292816
0.864547610282898,0.3466848134994507,0.8860028982162476,0.27717652916908264
0.8941665291786194,0.2914365231990814,0.9105339050292969,0.24733662605285645
0.8914574384689331,0.2945888638496399,0.8715728521347046,0.32141244411468506
0.8661730289459229,0.3346860110759735,0.9076479077339172,0.26184406876564026
0.8735777735710144,0.3433215618133545,0.9047619104385376,0.27874991297721863
0.8907350301742554,0.2972857356071472,0.9033188819885254,0.2708657681941986
0.8968755602836609,0.2919848561286926,0.8730158805847168,0.3134165108203888
0.8983203768730164,0.2846602499485016,0.8744588494300842,0.3029676377773285
0.8959725499153137,0.28450262546539307,0.8961039185523987,0.2561739683151245
0.8945277333259583,0.2999795377254486,0.868686854839325,0.31011831760406494
0.9001263976097107,0.29145658016204834,0.9076479077339172,0.25834164023399353
0.9057251214981079,0.27702587842941284,0.9090909361839294,0.2621886134147644
